ROUTE,FILE_NONPHONE_W,FILE_PHONE_W,VOICE_NONPHONE_W,VOICE_PHONE_W,dev,factorial,phone,yue,factorial_plus_phone,dev_DELTA,factorial_DELTA,phone_DELTA,yue_DELTA,factorial_plus_phone_DELTA,MIN_AUDIT_DELTA,MEAN_AUDIT_DELTA
hard,0.15,0.275,0.25,0.3,0.7837922077922077,0.7840259740259741,0.87025,0.882724257830762,0.8419643255295429,0.004727272727272691,0.0038181818181819427,0.003071428571428614,0.01596467391304346,0.0003870680044592012,0.003071428571428614,0.006895389257481677
soft,0.15,0.275,0.225,0.3,0.7837922077922077,0.7840259740259741,0.87025,0.882724257830762,0.8416164994425864,0.004727272727272691,0.0038181818181819427,0.003071428571428614,0.01596467391304346,3.924191750270811e-05,0.003071428571428614,0.006895389257481677
hard,0.15,0.275,0.275,0.3,0.7826493506493506,0.7840259740259741,0.87025,0.882724257830762,0.8419643255295429,0.003584415584415579,0.0038181818181819427,0.003071428571428614,0.01596467391304346,0.0003870680044592012,0.003071428571428614,0.006609674971767399
soft,0.15,0.275,0.25,0.3,0.7826493506493506,0.7840259740259741,0.87025,0.882724257830762,0.8419643255295429,0.003584415584415579,0.0038181818181819427,0.003071428571428614,0.01596467391304346,0.0003870680044592012,0.003071428571428614,0.006609674971767399
soft,0.15,0.275,0.275,0.3,0.7826493506493506,0.7840259740259741,0.87025,0.882724257830762,0.8419643255295429,0.003584415584415579,0.0038181818181819427,0.003071428571428614,0.01596467391304346,0.0003870680044592012,0.003071428571428614,0.006609674971767399
hard,0.15,0.275,0.3,0.3,0.7826493506493506,0.7851688311688312,0.87025,0.8789742578307621,0.8416164994425864,0.003584415584415579,0.004961038961039055,0.003071428571428614,0.012214673913043539,3.924191750270811e-05,0.003071428571428614,0.005957889257481697
soft,0.15,0.275,0.3,0.3,0.7826493506493506,0.7851688311688312,0.87025,0.8789742578307621,0.8416164994425864,0.003584415584415579,0.004961038961039055,0.003071428571428614,0.012214673913043539,3.924191750270811e-05,0.003071428571428614,0.005957889257481697
hard,0.15,0.275,0.05,0.275,0.7837922077922077,0.782883116883117,0.86975,0.8918909244974288,0.842659977703456,0.004727272727272691,0.0026753246753248305,0.002571428571428669,0.025131340579710226,0.0010827201783722984,0.002571428571428669,0.008776341638434104
soft,0.15,0.275,0.05,0.275,0.7837922077922077,0.782883116883117,0.86975,0.8918909244974288,0.842659977703456,0.004727272727272691,0.0026753246753248305,0.002571428571428669,0.025131340579710226,0.0010827201783722984,0.002571428571428669,0.008776341638434104
hard,0.1,0.3,0.15,0.1,0.7826493506493506,0.7834025974025973,0.86975,0.8918909244974288,0.8386167224080268,0.003584415584415579,0.0031948051948051948,0.002571428571428669,0.025131340579710226,-0.0029605351170569616,0.002571428571428669,0.008620497482589917
hard,0.15,0.3,0.15,0.1,0.7826493506493506,0.7834025974025973,0.86975,0.8918909244974288,0.8379603121516166,0.003584415584415579,0.0031948051948051948,0.002571428571428669,0.025131340579710226,-0.0036169453734671286,0.002571428571428669,0.008620497482589917
