DATASET,STRATEGY,NONPHONE_WEIGHT,PHONE_WEIGHT,MEAN_EXPERT_WEIGHT,N,FILE_N,VOICE_N,MUSIC_N,FILE_EER,VOICE_EER,MUSIC_EER,VOICE_AUC,MUSIC_AUC,ADS,CPS,SCORE,ADS_DELTA_VS_ANCHOR
phone,phone_hard_router,0.5,0.025,0.025000000000000022,1200,1200,800,800,0.14757142857142858,0.16749999999999998,0.09999999999999999,0.956603125,0.9840593750000001,0.8627142857142858,0.9703312500000001,0.8734759821428573,0.0022500000000000853
yue,phone_hard_router,0.5,0.025,0.5,124,124,108,124,0.14877717391304346,0.10208333333333333,0.12903225806451613,0.9837962962962963,,0.8664850689574568,,,0.00967741935483879
factorial,mixed_hard_router,0.5,0.025,0.27675,400,400,350,350,0.26472727272727276,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7613506493506494,0.9958571428571428,0.7848012987012988,0.0034285714285715585
phone,mixed_hard_router,0.5,0.025,0.45368749999999997,1200,1200,800,800,0.14757142857142858,0.16749999999999998,0.08999999999999998,0.956603125,0.9840593750000001,0.8657142857142858,0.9703312500000001,0.8761759821428573,0.005250000000000088
yue,mixed_hard_router,0.5,0.025,0.24334677419354833,124,124,108,124,0.14877717391304346,0.10208333333333333,0.12903225806451613,0.9837962962962963,,0.8664850689574568,,,0.00967741935483879
factorial,phone_soft_router,0.5,0.05,0.4231776608015483,400,400,350,350,0.26472727272727276,0.22285714285714286,0.1885714285714286,0.9928,0.9989142857142856,0.7664935064935066,0.9958571428571428,0.7894298701298702,0.008571428571428674
phone,phone_soft_router,0.5,0.05,0.05252300196141004,1200,1200,800,800,0.14757142857142858,0.16749999999999998,0.08999999999999998,0.956603125,0.9840593750000001,0.8657142857142858,0.9703312500000001,0.8761759821428573,0.005250000000000088
yue,phone_soft_router,0.5,0.05,0.5,124,124,108,124,0.14877717391304346,0.10208333333333333,0.12903225806451613,0.9837962962962963,,0.8664850689574568,,,0.00967741935483879
factorial,phone_hard_router,0.5,0.05,0.4246249999999999,400,400,350,350,0.26472727272727276,0.22285714285714286,0.1885714285714286,0.9928,0.9989142857142856,0.7664935064935066,0.9958571428571428,0.7894298701298702,0.008571428571428674
phone,phone_hard_router,0.5,0.05,0.04999999999999999,1200,1200,800,800,0.14757142857142858,0.16749999999999998,0.08999999999999998,0.956603125,0.9840593750000001,0.8657142857142858,0.9703312500000001,0.8761759821428573,0.005250000000000088
yue,phone_hard_router,0.5,0.05,0.5,124,124,108,124,0.14877717391304346,0.10208333333333333,0.12903225806451613,0.9837962962962963,,0.8664850689574568,,,0.00967741935483879
factorial,mixed_hard_router,0.5,0.05,0.28850000000000003,400,400,350,350,0.26472727272727276,0.22285714285714286,0.19999999999999998,0.9928,0.9989142857142856,0.7630649350649351,0.9958571428571428,0.7863441558441558,0.005142857142857227
phone,mixed_hard_router,0.5,0.05,0.45612499999999995,1200,1200,800,800,0.14757142857142858,0.16749999999999998,0.08750000000000001,0.956603125,0.9840593750000001,0.8664642857142857,0.9703312500000001,0.8768509821428572,0.006000000000000005
yue,mixed_hard_router,0.5,0.05,0.2568548387096774,124,124,108,124,0.14877717391304346,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8616463592800374,,,0.004838709677419395
factorial,phone_soft_router,0.5,0.075,0.4274455685347956,400,400,350,350,0.26472727272727276,0.22285714285714286,0.1885714285714286,0.9928,0.9989142857142856,0.7664935064935066,0.9958571428571428,0.7894298701298702,0.008571428571428674
phone,phone_soft_router,0.5,0.075,0.07738283518577616,1200,1200,800,800,0.14757142857142858,0.16749999999999998,0.08750000000000001,0.956603125,0.9840593750000001,0.8664642857142857,0.9703312500000001,0.8768509821428572,0.006000000000000005
yue,phone_soft_router,0.5,0.075,0.5,124,124,108,124,0.14877717391304346,0.10208333333333333,0.12903225806451613,0.9837962962962963,,0.8664850689574568,,,0.00967741935483879
factorial,phone_hard_router,0.5,0.075,0.4288125000000001,400,400,350,350,0.26472727272727276,0.22285714285714286,0.1885714285714286,0.9928,0.9989142857142856,0.7664935064935066,0.9958571428571428,0.7894298701298702,0.008571428571428674
phone,phone_hard_router,0.5,0.075,0.075,1200,1200,800,800,0.14757142857142858,0.16749999999999998,0.08750000000000001,0.956603125,0.9840593750000001,0.8664642857142857,0.9703312500000001,0.8768509821428572,0.006000000000000005
yue,phone_hard_router,0.5,0.075,0.5,124,124,108,124,0.14877717391304346,0.10208333333333333,0.12903225806451613,0.9837962962962963,,0.8664850689574568,,,0.00967741935483879
factorial,mixed_hard_router,0.5,0.075,0.30024999999999996,400,400,350,350,0.26472727272727276,0.22285714285714286,0.19428571428571428,0.9928,0.9989142857142856,0.7647792207792208,0.9958571428571428,0.787887012987013,0.006857142857142895
phone,mixed_hard_router,0.5,0.075,0.4585625000000001,1200,1200,800,800,0.14757142857142858,0.16749999999999998,0.08499999999999999,0.956603125,0.9840593750000001,0.8672142857142857,0.9703312500000001,0.8775259821428573,0.006750000000000034
yue,mixed_hard_router,0.5,0.075,0.27036290322580653,124,124,108,124,0.14877717391304346,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8616463592800374,,,0.004838709677419395
factorial,phone_soft_router,0.5,0.1,0.4317134762680429,400,400,350,350,0.26472727272727276,0.22285714285714286,0.1885714285714286,0.9928,0.9989142857142856,0.7664935064935066,0.9958571428571428,0.7894298701298702,0.008571428571428674
phone,phone_soft_router,0.5,0.1,0.10224266841014222,1200,1200,800,800,0.14757142857142858,0.16749999999999998,0.08250000000000002,0.956603125,0.9840593750000001,0.8679642857142857,0.9703312500000001,0.8782009821428572,0.007500000000000062
yue,phone_soft_router,0.5,0.1,0.5,124,124,108,124,0.14877717391304346,0.10208333333333333,0.12903225806451613,0.9837962962962963,,0.8664850689574568,,,0.00967741935483879
factorial,phone_hard_router,0.5,0.1,0.43300000000000005,400,400,350,350,0.26472727272727276,0.22285714285714286,0.1885714285714286,0.9928,0.9989142857142856,0.7664935064935066,0.9958571428571428,0.7894298701298702,0.008571428571428674
phone,phone_hard_router,0.5,0.1,0.09999999999999998,1200,1200,800,800,0.14757142857142858,0.16749999999999998,0.08250000000000002,0.956603125,0.9840593750000001,0.8679642857142857,0.9703312500000001,0.8782009821428572,0.007500000000000062
yue,phone_hard_router,0.5,0.1,0.5,124,124,108,124,0.14877717391304346,0.10208333333333333,0.12903225806451613,0.9837962962962963,,0.8664850689574568,,,0.00967741935483879
factorial,mixed_hard_router,0.5,0.1,0.31200000000000006,400,400,350,350,0.26472727272727276,0.22285714285714286,0.18285714285714283,0.9928,0.9989142857142856,0.7682077922077922,0.9958571428571428,0.7909727272727273,0.010285714285714342
phone,mixed_hard_router,0.5,0.1,0.461,1200,1200,800,800,0.14757142857142858,0.16749999999999998,0.08499999999999999,0.956603125,0.9840593750000001,0.8672142857142857,0.9703312500000001,0.8775259821428573,0.006750000000000034
yue,mixed_hard_router,0.5,0.1,0.28387096774193554,124,124,108,124,0.14877717391304346,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8616463592800374,,,0.004838709677419395
factorial,phone_soft_router,0.5,0.15,0.4402492917345376,400,400,350,350,0.26472727272727276,0.22285714285714286,0.1885714285714286,0.9928,0.9989142857142856,0.7664935064935066,0.9958571428571428,0.7894298701298702,0.008571428571428674
phone,phone_soft_router,0.5,0.15,0.1519623348588745,1200,1200,800,800,0.14757142857142858,0.16749999999999998,0.07499999999999998,0.956603125,0.9840593750000001,0.8702142857142858,0.9703312500000001,0.8802259821428573,0.009750000000000147
yue,phone_soft_router,0.5,0.15,0.5,124,124,108,124,0.14877717391304346,0.10208333333333333,0.12903225806451613,0.9837962962962963,,0.8664850689574568,,,0.00967741935483879
factorial,phone_hard_router,0.5,0.15,0.44137499999999996,400,400,350,350,0.26472727272727276,0.22285714285714286,0.1885714285714286,0.9928,0.9989142857142856,0.7664935064935066,0.9958571428571428,0.7894298701298702,0.008571428571428674
phone,phone_hard_router,0.5,0.15,0.15,1200,1200,800,800,0.14757142857142858,0.16749999999999998,0.07250000000000001,0.956603125,0.9840593750000001,0.8709642857142857,0.9703312500000001,0.8809009821428573,0.010500000000000065
yue,phone_hard_router,0.5,0.15,0.5,124,124,108,124,0.14877717391304346,0.10208333333333333,0.12903225806451613,0.9837962962962963,,0.8664850689574568,,,0.00967741935483879
factorial,mixed_hard_router,0.5,0.15,0.33549999999999996,400,400,350,350,0.26472727272727276,0.22285714285714286,0.18285714285714283,0.9928,0.9989142857142856,0.7682077922077922,0.9958571428571428,0.7909727272727273,0.010285714285714342
phone,mixed_hard_router,0.5,0.15,0.465875,1200,1200,800,800,0.14757142857142858,0.16749999999999998,0.07999999999999999,0.956603125,0.9840593750000001,0.8687142857142858,0.9703312500000001,0.8788759821428572,0.00825000000000009
yue,mixed_hard_router,0.5,0.15,0.3108870967741935,124,124,108,124,0.14877717391304346,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8616463592800374,,,0.004838709677419395
factorial,phone_soft_router,0.5,0.2,0.4487851072010322,400,400,350,350,0.26472727272727276,0.22285714285714286,0.18285714285714283,0.9928,0.9989142857142856,0.7682077922077922,0.9958571428571428,0.7909727272727273,0.010285714285714342
phone,phone_soft_router,0.5,0.2,0.20168200130760672,1200,1200,800,800,0.14757142857142858,0.16749999999999998,0.07499999999999998,0.956603125,0.9840593750000001,0.8702142857142858,0.9703312500000001,0.8802259821428573,0.009750000000000147
yue,phone_soft_router,0.5,0.2,0.5,124,124,108,124,0.14877717391304346,0.10208333333333333,0.12903225806451613,0.9837962962962963,,0.8664850689574568,,,0.00967741935483879
factorial,phone_hard_router,0.5,0.2,0.4497500000000001,400,400,350,350,0.26472727272727276,0.22285714285714286,0.18285714285714283,0.9928,0.9989142857142856,0.7682077922077922,0.9958571428571428,0.7909727272727273,0.010285714285714342
phone,phone_hard_router,0.5,0.2,0.2,1200,1200,800,800,0.14757142857142858,0.16749999999999998,0.07499999999999998,0.956603125,0.9840593750000001,0.8702142857142858,0.9703312500000001,0.8802259821428573,0.009750000000000147
yue,phone_hard_router,0.5,0.2,0.5,124,124,108,124,0.14877717391304346,0.10208333333333333,0.12903225806451613,0.9837962962962963,,0.8664850689574568,,,0.00967741935483879
factorial,mixed_hard_router,0.5,0.2,0.35900000000000004,400,400,350,350,0.26472727272727276,0.22285714285714286,0.18285714285714283,0.9928,0.9989142857142856,0.7682077922077922,0.9958571428571428,0.7909727272727273,0.010285714285714342
phone,mixed_hard_router,0.5,0.2,0.47075000000000006,1200,1200,800,800,0.14757142857142858,0.16749999999999998,0.07999999999999999,0.956603125,0.9840593750000001,0.8687142857142858,0.9703312500000001,0.8788759821428572,0.00825000000000009
yue,mixed_hard_router,0.5,0.2,0.3379032258064517,124,124,108,124,0.14877717391304346,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8616463592800374,,,0.004838709677419395
factorial,phone_soft_router,0.5,0.25,0.4573209226675268,400,400,350,350,0.26472727272727276,0.22285714285714286,0.18285714285714283,0.9928,0.9989142857142856,0.7682077922077922,0.9958571428571428,0.7909727272727273,0.010285714285714342
phone,phone_soft_router,0.5,0.25,0.25140166775633893,1200,1200,800,800,0.14757142857142858,0.16749999999999998,0.07999999999999999,0.956603125,0.9840593750000001,0.8687142857142858,0.9703312500000001,0.8788759821428572,0.00825000000000009
yue,phone_soft_router,0.5,0.25,0.5,124,124,108,124,0.14877717391304346,0.10208333333333333,0.12903225806451613,0.9837962962962963,,0.8664850689574568,,,0.00967741935483879
factorial,phone_hard_router,0.5,0.25,0.458125,400,400,350,350,0.26472727272727276,0.22285714285714286,0.18285714285714283,0.9928,0.9989142857142856,0.7682077922077922,0.9958571428571428,0.7909727272727273,0.010285714285714342
phone,phone_hard_router,0.5,0.25,0.25,1200,1200,800,800,0.14757142857142858,0.16749999999999998,0.07999999999999999,0.956603125,0.9840593750000001,0.8687142857142858,0.9703312500000001,0.8788759821428572,0.00825000000000009
yue,phone_hard_router,0.5,0.25,0.5,124,124,108,124,0.14877717391304346,0.10208333333333333,0.12903225806451613,0.9837962962962963,,0.8664850689574568,,,0.00967741935483879
factorial,mixed_hard_router,0.5,0.25,0.3825,400,400,350,350,0.26472727272727276,0.22285714285714286,0.18285714285714283,0.9928,0.9989142857142856,0.7682077922077922,0.9958571428571428,0.7909727272727273,0.010285714285714342
phone,mixed_hard_router,0.5,0.25,0.475625,1200,1200,800,800,0.14757142857142858,0.16749999999999998,0.08250000000000002,0.956603125,0.9840593750000001,0.8679642857142857,0.9703312500000001,0.8782009821428572,0.007500000000000062
yue,mixed_hard_router,0.5,0.25,0.3649193548387097,124,124,108,124,0.14877717391304346,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8616463592800374,,,0.004838709677419395
factorial,phone_soft_router,0.5,0.3,0.4658567381340214,400,400,350,350,0.26472727272727276,0.22285714285714286,0.18285714285714283,0.9928,0.9989142857142856,0.7682077922077922,0.9958571428571428,0.7909727272727273,0.010285714285714342
phone,phone_soft_router,0.5,0.3,0.3011213342050711,1200,1200,800,800,0.14757142857142858,0.16749999999999998,0.07750000000000001,0.956603125,0.9840593750000001,0.8694642857142858,0.9703312500000001,0.8795509821428573,0.009000000000000119
yue,phone_soft_router,0.5,0.3,0.5,124,124,108,124,0.14877717391304346,0.10208333333333333,0.12903225806451613,0.9837962962962963,,0.8664850689574568,,,0.00967741935483879
factorial,phone_hard_router,0.5,0.3,0.4664999999999999,400,400,350,350,0.26472727272727276,0.22285714285714286,0.18285714285714283,0.9928,0.9989142857142856,0.7682077922077922,0.9958571428571428,0.7909727272727273,0.010285714285714342
phone,phone_hard_router,0.5,0.3,0.29999999999999993,1200,1200,800,800,0.14757142857142858,0.16749999999999998,0.07750000000000001,0.956603125,0.9840593750000001,0.8694642857142858,0.9703312500000001,0.8795509821428573,0.009000000000000119
yue,phone_hard_router,0.5,0.3,0.5,124,124,108,124,0.14877717391304346,0.10208333333333333,0.12903225806451613,0.9837962962962963,,0.8664850689574568,,,0.00967741935483879
factorial,mixed_hard_router,0.5,0.3,0.4059999999999999,400,400,350,350,0.26472727272727276,0.22285714285714286,0.18285714285714283,0.9928,0.9989142857142856,0.7682077922077922,0.9958571428571428,0.7909727272727273,0.010285714285714342
phone,mixed_hard_router,0.5,0.3,0.4804999999999999,1200,1200,800,800,0.14757142857142858,0.16749999999999998,0.08250000000000002,0.956603125,0.9840593750000001,0.8679642857142857,0.9703312500000001,0.8782009821428572,0.007500000000000062
yue,mixed_hard_router,0.5,0.3,0.39193548387096766,124,124,108,124,0.14877717391304346,0.10208333333333333,0.12903225806451613,0.9837962962962963,,0.8664850689574568,,,0.00967741935483879
factorial,phone_soft_router,0.5,0.4,0.4829283690670107,400,400,350,350,0.26472727272727276,0.22285714285714286,0.17714285714285716,0.9928,0.9989142857142856,0.7699220779220779,0.9958571428571428,0.7925155844155845,0.01200000000000001
phone,phone_soft_router,0.5,0.4,0.40056066710253563,1200,1200,800,800,0.14757142857142858,0.16749999999999998,0.07999999999999999,0.956603125,0.9840593750000001,0.8687142857142858,0.9703312500000001,0.8788759821428572,0.00825000000000009
yue,phone_soft_router,0.5,0.4,0.5,124,124,108,124,0.14877717391304346,0.10208333333333333,0.12903225806451613,0.9837962962962963,,0.8664850689574568,,,0.00967741935483879
factorial,phone_hard_router,0.5,0.4,0.48325,400,400,350,350,0.26472727272727276,0.22285714285714286,0.17714285714285716,0.9928,0.9989142857142856,0.7699220779220779,0.9958571428571428,0.7925155844155845,0.01200000000000001
phone,phone_hard_router,0.5,0.4,0.4,1200,1200,800,800,0.14757142857142858,0.16749999999999998,0.07999999999999999,0.956603125,0.9840593750000001,0.8687142857142858,0.9703312500000001,0.8788759821428572,0.00825000000000009
yue,phone_hard_router,0.5,0.4,0.5,124,124,108,124,0.14877717391304346,0.10208333333333333,0.12903225806451613,0.9837962962962963,,0.8664850689574568,,,0.00967741935483879
factorial,mixed_hard_router,0.5,0.4,0.45299999999999996,400,400,350,350,0.26472727272727276,0.22285714285714286,0.17714285714285716,0.9928,0.9989142857142856,0.7699220779220779,0.9958571428571428,0.7925155844155845,0.01200000000000001
phone,mixed_hard_router,0.5,0.4,0.49024999999999996,1200,1200,800,800,0.14757142857142858,0.16749999999999998,0.08250000000000002,0.956603125,0.9840593750000001,0.8679642857142857,0.9703312500000001,0.8782009821428572,0.007500000000000062
yue,mixed_hard_router,0.5,0.4,0.4459677419354839,124,124,108,124,0.14877717391304346,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8616463592800374,,,0.004838709677419395
factorial,phone_soft_router,0.5,0.5,0.5,400,400,350,350,0.26472727272727276,0.22285714285714286,0.1714285714285714,0.9928,0.9989142857142856,0.7716363636363637,0.9958571428571428,0.7940584415584416,0.01371428571428579
phone,phone_soft_router,0.5,0.5,0.5,1200,1200,800,800,0.14757142857142858,0.16749999999999998,0.07999999999999999,0.956603125,0.9840593750000001,0.8687142857142858,0.9703312500000001,0.8788759821428572,0.00825000000000009
yue,phone_soft_router,0.5,0.5,0.5,124,124,108,124,0.14877717391304346,0.10208333333333333,0.12903225806451613,0.9837962962962963,,0.8664850689574568,,,0.00967741935483879
